temp,perceptual_temp,rl_temp,ff1,ff2,ffp1,ffp2,trial,model,agent,s,a,r,optimal_option,optimal_ev,optimal_ff,params,destroy,cumulative_reward
,10.0,1.0,0.1,0.1,0.549833997312478,0.549833997312478,6,value neglect,50,0,1,0.0,False,False,True,"{'β': 0.05564310619447913, '$\\delta$': -75.32157180500245}",False,62.68070549332319
,10.0,1.0,-0.8,0.1,0.16798161486607552,0.549833997312478,7,value neglect,50,0,1,0.0,False,True,True,"{'β': -5.800108556047912e-15, '$\\delta$': -75.32157180500245}",False,62.68070549332319
,10.0,1.0,-0.3,-0.3,0.35434369377420455,0.35434369377420455,8,value neglect,50,0,1,17.207237625662664,False,False,True,"{'β': -0.16213060274508434, '$\\delta$': -82.19686241194074}",True,79.88794311898585
,10.0,1.0,-1.0,-0.3,0.11920292202211755,0.35434369377420455,9,value neglect,50,0,1,0.0,False,True,True,"{'β': -1.0419056113756823e-15, '$\\delta$': -82.19686241194074}",False,79.88794311898585
,10.0,1.0,1.0,1.0,0.8807970779778823,0.8807970779778823,10,value neglect,50,0,1,48.599385101363005,False,False,True,"{'β': 0.42760987123536753, '$\\delta$': -91.0434094943554}",True,128.48732822034884
,10.0,1.0,0.6,1.0,0.7685247834990175,0.8807970779778823,11,value neglect,50,0,1,36.62036767054047,False,False,True,"{'β': 0.7263955962968978, '$\\delta$': -93.72766776827972}",True,165.10769589088932
,10.0,1.0,0.1,0.8,0.549833997312478,0.8320183851339245,12,value neglect,50,0,1,59.94223244082704,False,False,True,"{'β': 0.9292612060683048, '$\\delta$': -95.9279196604214}",True,225.04992833171636
,10.0,1.0,-0.1,0.8,0.45016600268752216,0.8320183851339245,13,value neglect,50,0,1,39.930753423134874,False,True,True,"{'β': 1.1035317291909255, '$\\delta$': -96.74453318564946}",True,264.9806817548512
,10.0,1.0,0.3,-0.8,0.6456563062257954,0.16798161486607552,14,value neglect,50,0,0,55.439416859047995,True,True,True,"{'β': 1.1885344925857635, '$\\delta$': -95.50076834007693}",True,320.4200986138992
,10.0,1.0,0.6,-0.1,0.7685247834990175,0.45016600268752216,15,value neglect,50,0,0,0.0,True,True,True,"{'β': 0.9311270191847358, '$\\delta$': -95.50076834007693}",False,320.4200986138992
,10.0,1.0,0.3,0.8,0.6456563062257954,0.8320183851339245,16,value neglect,50,0,1,0.0,False,False,True,"{'β': 0.6353840387698992, '$\\delta$': -95.50076834007693}",False,320.4200986138992
,10.0,1.0,-0.6,0.3,0.23147521650098238,0.6456563062257954,17,value neglect,50,0,1,37.6489556103664,False,True,True,"{'β': 0.7063770962916666, '$\\delta$': -96.41462317436954}",True,358.0690542242656
,10.0,1.0,-0.8,-0.6,0.16798161486607552,0.23147521650098238,18,value neglect,50,0,1,62.0755717061905,False,False,True,"{'β': 0.5249731832961522, '$\\delta$': -97.36560535208928}",True,420.1446259304561
,10.0,1.0,-0.3,-0.8,0.35434369377420455,0.16798161486607552,19,value neglect,50,0,1,0.0,False,False,False,"{'β': 0.6717780516406732, '$\\delta$': -97.36560535208928}",False,420.1446259304561
,10.0,1.0,-0.3,-0.8,0.35434369377420455,0.16798161486607552,20,value neglect,50,0,1,0.0,False,False,False,"{'β': 0.8030252347931509, '$\\delta$': -97.36560535208928}",False,420.1446259304561
,10.0,1.0,1.0,-0.1,0.8807970779778823,0.45016600268752216,21,value neglect,50,0,0,0.0,True,True,True,"{'β': 0.529218788497826, '$\\delta$': -97.36560535208928}",False,420.1446259304561
,10.0,1.0,-0.6,0.3,0.23147521650098238,0.6456563062257954,22,value neglect,50,0,1,0.0,False,True,True,"{'β': 0.4668189729215108, '$\\delta$': -97.36560535208928}",False,420.1446259304561
,10.0,1.0,0.3,-0.6,0.6456563062257954,0.23147521650098238,23,value neglect,50,0,1,0.0,False,False,False,"{'β': 0.5625939189053762, '$\\delta$': -97.36560535208928}",False,420.1446259304561
,10.0,1.0,0.6,1.0,0.7685247834990175,0.8807970779778823,24,value neglect,50,0,1,0.0,False,False,True,"{'β': 0.3472015051982668, '$\\delta$': -97.36560535208928}",False,420.1446259304561
,10.0,1.0,0.1,-0.1,0.549833997312478,0.45016600268752216,25,value neglect,50,1,0,84.23100419662077,True,True,True,"{'β': 0.36365059487071816, '$\\delta$': 83.07208306661543}",True,504.3756301270769
,10.0,1.0,0.6,0.6,0.7685247834990175,0.7685247834990175,26,value neglect,50,1,0,0.0,True,True,True,"{'β': 0.2557696847056857, '$\\delta$': 83.07208306661543}",False,504.3756301270769
,10.0,1.0,-0.6,0.1,0.23147521650098238,0.549833997312478,27,value neglect,50,1,0,0.0,True,True,False,"{'β': 0.34261663141329685, '$\\delta$': 83.07208306661543}",False,504.3756301270769
,10.0,1.0,-0.1,-1.0,0.45016600268752216,0.11920292202211755,28,value neglect,50,1,0,0.0,True,True,True,"{'β': 0.3581049704220157, '$\\delta$': 83.07208306661543}",False,504.3756301270769
,10.0,1.0,0.3,-1.0,0.6456563062257954,0.11920292202211755,29,value neglect,50,1,0,0.0,True,True,True,"{'β': 0.30859903919108816, '$\\delta$': 83.07208306661543}",False,504.3756301270769
,10.0,1.0,0.3,0.8,0.6456563062257954,0.8320183851339245,30,value neglect,50,1,0,87.38452412418405,True,True,False,"{'β': 0.352887564731919, '$\\delta$': 93.18752521557053}",True,591.7601542512609
,10.0,1.0,0.1,-0.3,0.549833997312478,0.35434369377420455,31,value neglect,50,1,0,65.742751438826,True,True,True,"{'β': 0.3681477346809325, '$\\delta$': 95.27476756936059}",True,657.5029056900869
,10.0,1.0,-0.1,-1.0,0.45016600268752216,0.11920292202211755,32,value neglect,50,1,0,46.6463422583345,True,True,True,"{'β': 0.3523135187906888, '$\\delta$': 96.0795024531861}",True,704.1492479484214
,10.0,1.0,-0.1,0.1,0.45016600268752216,0.549833997312478,33,value neglect,50,1,0,50.95703443177706,True,True,False,"{'β': 0.3365328166502363, '$\\delta$': 96.66754492033036}",True,755.1062823801984
,10.0,1.0,-1.0,0.3,0.11920292202211755,0.6456563062257954,34,value neglect,50,1,1,12.481533532739936,False,True,True,"{'β': 0.3803284451406753, '$\\delta$': 96.54723981774157}",True,767.5878159129384
,10.0,1.0,0.8,-0.6,0.8320183851339245,0.23147521650098238,35,value neglect,50,1,0,35.911907521028034,True,True,True,"{'β': 0.4810922209218692, '$\\delta$': 96.87587391690576}",True,803.4997234339664
,10.0,1.0,-1.0,-0.6,0.11920292202211755,0.23147521650098238,36,value neglect,50,1,0,0.0,True,True,False,"{'β': 0.5895392876663618, '$\\delta$': 96.87587391690576}",False,803.4997234339664
,10.0,1.0,-1.0,1.0,0.11920292202211755,0.8807970779778823,37,value neglect,50,1,1,14.474484067419933,False,True,True,"{'β': 0.6866841257427997, '$\\delta$': 96.75547785241766}",True,817.9742075013863
,10.0,1.0,-0.1,0.1,0.45016600268752216,0.549833997312478,38,value neglect,50,1,0,49.31742969590047,True,True,False,"{'β': 0.6725777121084916, '$\\delta$': 97.13338043152095}",True,867.2916371972868
,10.0,1.0,0.8,0.6,0.8320183851339245,0.7685247834990175,39,value neglect,50,1,0,77.17133466091425,True,True,True,"{'β': 0.7503142391407793, '$\\delta$': 97.5492089549935}",True,944.4629718582011
,10.0,1.0,0.6,0.6,0.7685247834990175,0.7685247834990175,40,value neglect,50,1,0,0.0,True,True,True,"{'β': 0.6557635723345983, '$\\delta$': 97.5492089549935}",False,944.4629718582011
,10.0,1.0,0.8,-1.0,0.8320183851339245,0.11920292202211755,41,value neglect,50,1,0,92.16701422251617,True,True,True,"{'β': 0.7292867968703522, '$\\delta$': 97.88085388528083}",True,1036.6299860807171
,10.0,1.0,0.8,-0.3,0.8320183851339245,0.35434369377420455,42,value neglect,50,1,0,35.32329110136775,True,True,True,"{'β': 0.7987558299877112, '$\\delta$': 97.97697714924168}",True,1071.9532771820848
,10.0,1.0,-0.8,0.3,0.16798161486607552,0.6456563062257954,43,value neglect,50,1,0,0.0,True,False,False,"{'β': 0.8645929548266821, '$\\delta$': 97.97697714924168}",False,1071.9532771820848
,10.0,1.0,-0.3,0.8,0.35434369377420455,0.8320183851339245,44,value neglect,50,1,0,0.0,True,True,False,"{'β': 0.8958077289643125, '$\\delta$': 97.97697714924168}",False,1071.9532771820848
,10.0,1.0,1.0,-0.8,0.8807970779778823,0.16798161486607552,45,value neglect,50,1,0,71.56786559348075,True,True,True,"{'β': 0.9638264372152457, '$\\delta$': 98.13846143614514}",True,1143.5211427755655
,10.0,1.0,-0.6,-0.3,0.23147521650098238,0.35434369377420455,46,value neglect,50,1,0,0.0,True,True,False,"{'β': 1.0134872909246218, '$\\delta$': 98.13846143614514}",False,1143.5211427755655
,10.0,1.0,0.8,-0.6,0.8320183851339245,0.23147521650098238,47,value neglect,50,1,0,51.09838702440281,True,True,True,"{'β': 1.0696707086668782, '$\\delta$': 98.23163374349613}",True,1194.6195297999684
,10.0,1.0,1.0,0.6,0.8807970779778823,0.7685247834990175,48,value neglect,50,1,0,96.04373704851949,True,True,True,"{'β': 1.1273346967798266, '$\\delta$': 98.37221040278064}",True,1290.6632668484879
,10.0,1.0,-1.0,-0.1,0.11920292202211755,0.45016600268752216,49,value neglect,50,1,1,31.12811115995269,False,True,True,"{'β': 1.1154571984035118, '$\\delta$': 98.33138342376098}",True,1321.7913780084405
,1.0,10.0,-0.1,1.0,0.45016600268752216,0.8807970779778823,0,perceptual neglect,51,0,0,0.0,True,False,False,"{'β': 0.1980361682920751, '$\\delta$': -0.04437202461572534}",False,0.0
,1.0,10.0,-0.1,0.6,0.45016600268752216,0.7685247834990175,1,perceptual neglect,51,0,0,0.0,True,False,False,"{'β': 0.3922264334069877, '$\\delta$': -0.04437202461572534}",False,0.0
,1.0,10.0,-0.8,0.3,0.16798161486607552,0.6456563062257954,2,perceptual neglect,51,0,1,55.796363369994594,False,True,True,"{'β': 0.9065997043528486, '$\\delta$': -71.97532201849288}",True,55.796363369994594
,1.0,10.0,1.0,-0.3,0.8807970779778823,0.35434369377420455,3,perceptual neglect,51,0,1,66.82703951775039,False,False,False,"{'β': 0.3367754508221522, '$\\delta$': -90.5868815160739}",True,122.62340288774499
,1.0,10.0,-1.0,1.0,0.11920292202211755,0.8807970779778823,4,perceptual neglect,51,0,1,46.83671690242402,False,True,True,"{'β': 1.2955910474173677, '$\\delta$': -94.03381864840597}",True,169.46011979016902
,1.0,10.0,-0.6,-1.0,0.23147521650098238,0.11920292202211755,5,perceptual neglect,51,0,1,0.0,False,False,False,"{'β': 1.7538614477441814, '$\\delta$': -94.03381864840597}",False,169.46011979016902
,1.0,10.0,0.1,0.3,0.549833997312478,0.6456563062257954,6,perceptual neglect,51,0,1,62.53119131585163,False,False,True,"{'β': 1.952454468623454, '$\\delta$': -96.13256882179583}",True,231.99131110602065
,1.0,10.0,-0.1,-1.0,0.45016600268752216,0.11920292202211755,7,perceptual neglect,51,0,1,0.0,False,False,False,"{'β': 2.20776246615654, '$\\delta$': -96.13256882179583}",False,231.99131110602065
,1.0,10.0,-0.6,0.6,0.23147521650098238,0.7685247834990175,8,perceptual neglect,51,0,1,0.0,False,True,True,"{'β': 1.553497839367519, '$\\delta$': -96.13256882179583}",False,231.99131110602065
,1.0,10.0,-1.0,0.6,0.11920292202211755,0.7685247834990175,9,perceptual neglect,51,0,1,23.619018319611122,False,True,True,"{'β': 1.755591418791981, '$\\delta$': -96.60664349425916}",True,255.61032942563176
,1.0,10.0,-1.0,-0.1,0.11920292202211755,0.45016600268752216,10,perceptual neglect,51,0,1,0.0,False,True,True,"{'β': 1.8115340981887555, '$\\delta$': -96.60664349425916}",False,255.61032942563176
,1.0,10.0,0.8,1.0,0.8320183851339245,0.8807970779778823,11,perceptual neglect,51,0,1,15.176897522783037,False,False,True,"{'β': 1.9942208415983178, '$\\delta$': -96.85760415100668}",True,270.7872269484148
,1.0,10.0,-1.0,-0.6,0.11920292202211755,0.23147521650098238,12,perceptual neglect,51,0,1,32.98899012979724,False,True,True,"{'β': 1.5328528123122946, '$\\delta$': -97.31230381380425}",True,303.776217078212
,1.0,10.0,-0.8,0.8,0.16798161486607552,0.8320183851339245,13,perceptual neglect,51,0,1,36.618951074693285,False,True,True,"{'β': 1.6940256435631464, '$\\delta$': -97.69962454244877}",True,340.3951681529053
,1.0,10.0,0.1,1.0,0.549833997312478,0.8807970779778823,14,perceptual neglect,51,0,1,49.29701698493122,False,False,True,"{'β': 1.8337702001009504, '$\\delta$': -98.09221789755414}",True,389.69218513783653
,1.0,10.0,0.8,-0.8,0.8320183851339245,0.16798161486607552,15,perceptual neglect,51,0,1,0.0,False,False,False,"{'β': 1.9568961059564993, '$\\delta$': -98.09221789755414}",False,389.69218513783653
,1.0,10.0,-0.1,1.0,0.45016600268752216,0.8807970779778823,16,perceptual neglect,51,0,1,0.0,False,True,True,"{'β': 1.3789647453840619, '$\\delta$': -98.09221789755414}",False,389.69218513783653
,1.0,10.0,-0.3,0.8,0.35434369377420455,0.8320183851339245,17,perceptual neglect,51,0,1,35.06334169918474,False,True,True,"{'β': 1.4932204510247975, '$\\delta$': -98.30794225759489}",True,424.75552683702125
,1.0,10.0,-0.3,-0.8,0.35434369377420455,0.16798161486607552,18,perceptual neglect,51,0,1,0.0,False,False,False,"{'β': 1.597830183069008, '$\\delta$': -98.30794225759489}",False,424.75552683702125
,1.0,10.0,0.6,0.3,0.7685247834990175,0.6456563062257954,19,perceptual neglect,51,0,1,0.0,False,False,False,"{'β': 1.4943213659036407, '$\\delta$': -98.30794225759489}",False,424.75552683702125
,1.0,10.0,0.3,0.8,0.6456563062257954,0.8320183851339245,20,perceptual neglect,51,0,1,40.30129638333502,False,False,True,"{'β': 1.5915545648999625, '$\\delta$': -98.51121412266096}",True,465.05682322035625
,1.0,10.0,0.1,-0.3,0.549833997312478,0.35434369377420455,21,perceptual neglect,51,0,1,43.89172515874973,False,False,False,"{'β': 1.4953095037694708, '$\\delta$': -98.69182285874659}",True,508.948548379106
,1.0,10.0,1.0,0.6,0.8807970779778823,0.7685247834990175,22,perceptual neglect,51,0,1,50.25204772485131,False,False,False,"{'β': 1.5801623189385667, '$\\delta$': -98.86000189048889}",True,559.2005961039573
,1.0,10.0,-0.8,-0.8,0.16798161486607552,0.16798161486607552,23,perceptual neglect,51,0,1,0.0,False,False,True,"{'β': 1.6663399592989536, '$\\delta$': -98.86000189048889}",False,559.2005961039573
,1.0,10.0,-1.0,0.1,0.11920292202211755,0.549833997312478,24,perceptual neglect,51,0,1,0.0,False,True,True,"{'β': 1.6396104636231577, '$\\delta$': -98.86000189048889}",False,559.2005961039573
,1.0,10.0,0.3,-0.3,0.6456563062257954,0.35434369377420455,25,perceptual neglect,51,1,0,84.37290731892581,True,True,True,"{'β': 1.6944300013343578, '$\\delta$': 83.11006234164748}",True,643.5735034228832
,1.0,10.0,0.6,-0.8,0.7685247834990175,0.16798161486607552,26,perceptual neglect,51,1,0,0.0,True,True,True,"{'β': 1.4914542675852758, '$\\delta$': 83.11006234164748}",False,643.5735034228832
,1.0,10.0,0.3,-1.0,0.6456563062257954,0.11920292202211755,27,perceptual neglect,51,1,0,0.0,True,True,True,"{'β': 1.4121679521868664, '$\\delta$': 83.11006234164748}",False,643.5735034228832
,1.0,10.0,-0.1,-0.6,0.45016600268752216,0.23147521650098238,28,perceptual neglect,51,1,0,59.943242480390204,True,True,True,"{'β': 1.3895408074778597, '$\\delta$': 91.58296438153833}",True,703.5167459032733
,1.0,10.0,-0.3,-0.6,0.35434369377420455,0.23147521650098238,29,perceptual neglect,51,1,0,0.0,True,True,True,"{'β': 1.438959530312095, '$\\delta$': 91.58296438153833}",False,703.5167459032733
,1.0,10.0,0.1,-0.3,0.549833997312478,0.35434369377420455,30,perceptual neglect,51,1,0,0.0,True,True,True,"{'β': 1.416318774297446, '$\\delta$': 91.58296438153833}",False,703.5167459032733
,1.0,10.0,-0.6,-0.6,0.23147521650098238,0.23147521650098238,31,perceptual neglect,51,1,0,0.0,True,True,True,"{'β': 1.4895785383145084, '$\\delta$': 91.58296438153833}",False,703.5167459032733
,1.0,10.0,1.0,0.1,0.8807970779778823,0.549833997312478,32,perceptual neglect,51,1,0,72.56170705739012,True,True,True,"{'β': 1.5657539394191773, '$\\delta$': 94.78262739665388}",True,776.0784529606634
,1.0,10.0,-0.8,-0.1,0.16798161486607552,0.45016600268752216,33,perceptual neglect,51,1,0,0.0,True,False,False,"{'β': 1.6361198296773094, '$\\delta$': 94.78262739665388}",False,776.0784529606634
,1.0,10.0,0.3,-0.1,0.6456563062257954,0.45016600268752216,34,perceptual neglect,51,1,0,54.708485100202594,True,True,True,"{'β': 1.6810881559549495, '$\\delta$': 95.8946927261289}",True,830.786938060866
,1.0,10.0,0.6,0.1,0.7685247834990175,0.549833997312478,35,perceptual neglect,51,1,0,66.0222786714035,True,True,True,"{'β': 1.744125296428698, '$\\delta$': 96.69278646079596}",True,896.8092167322694
,1.0,10.0,0.1,0.8,0.549833997312478,0.8320183851339245,36,perceptual neglect,51,1,0,46.54780806991704,True,True,False,"{'β': 1.762476932928767, '$\\delta$': 97.0680408835174}",True,943.3570248021865
,1.0,10.0,0.3,0.6,0.6456563062257954,0.7685247834990175,37,perceptual neglect,51,1,0,92.74934707087105,True,True,False,"{'β': 1.807023864956427, '$\\delta$': 97.57546053406186}",True,1036.1063718730575
,1.0,10.0,1.0,-0.1,0.8807970779778823,0.45016600268752216,38,perceptual neglect,51,1,0,48.04967395860814,True,True,True,"{'β': 1.865289201110041, '$\\delta$': 97.75892152370228}",True,1084.1560458316656
,1.0,10.0,-0.8,0.8,0.16798161486607552,0.8320183851339245,39,perceptual neglect,51,1,0,48.53399079782733,True,False,False,"{'β': 1.626600052577049, '$\\delta$': 97.90958863814859}",True,1132.6900366294929
,1.0,10.0,0.6,-0.6,0.7685247834990175,0.23147521650098238,40,perceptual neglect,51,1,0,83.34421738273885,True,True,True,"{'β': 1.6824569974591645, '$\\delta$': 98.11163446225054}",True,1216.0342540122317
,1.0,10.0,1.0,-0.3,0.8807970779778823,0.35434369377420455,41,perceptual neglect,51,1,0,0.0,True,True,True,"{'β': 1.4189978317489373, '$\\delta$': 98.11163446225054}",False,1216.0342540122317
,1.0,10.0,0.8,0.3,0.8320183851339245,0.6456563062257954,42,perceptual neglect,51,1,0,72.7429267526892,True,True,True,"{'β': 1.4757877673276913, '$\\delta$': 98.24591049491467}",True,1288.777180764921
,1.0,10.0,-0.3,-0.8,0.35434369377420455,0.16798161486607552,43,perceptual neglect,51,1,0,0.0,True,True,True,"{'β': 1.5100754221170012, '$\\delta$': 98.24591049491467}",False,1288.777180764921
,1.0,10.0,-0.6,-0.1,0.23147521650098238,0.45016600268752216,44,perceptual neglect,51,1,0,0.0,True,True,False,"{'β': 1.5603112608284795, '$\\delta$': 98.24591049491467}",False,1288.777180764921
,1.0,10.0,-0.3,0.1,0.35434369377420455,0.549833997312478,45,perceptual neglect,51,1,0,0.0,True,True,False,"{'β': 1.5942721023028494, '$\\delta$': 98.24591049491467}",False,1288.777180764921
,1.0,10.0,0.6,-1.0,0.7685247834990175,0.11920292202211755,46,perceptual neglect,51,1,0,59.745315020997595,True,True,True,"{'β': 1.6430417128275758, '$\\delta$': 98.3353543209746}",True,1348.5224957859186
,1.0,10.0,-0.6,-1.0,0.23147521650098238,0.11920292202211755,47,perceptual neglect,51,1,0,0.0,True,True,True,"{'β': 1.6907481069639048, '$\\delta$': 98.3353543209746}",False,1348.5224957859186
,1.0,10.0,0.8,0.3,0.8320183851339245,0.6456563062257954,48,perceptual neglect,51,1,0,89.55330912103445,True,True,True,"{'β': 1.7389880706215086, '$\\delta$': 98.44414111565865}",True,1438.0758049069532
,1.0,10.0,0.8,0.1,0.8320183851339245,0.549833997312478,49,perceptual neglect,51,1,0,52.57755303917978,True,True,True,"{'β': 1.7853545726307622, '$\\delta$': 98.49673221776412}",True,1490.653357946133
,,,0.6,-0.8,0.7685247834990175,0.16798161486607552,0,random,52,0,0,30.792353628892894,True,True,True,,True,30.792353628892894
,,,0.1,0.6,0.549833997312478,0.7685247834990175,1,random,52,0,1,70.97632827784447,False,False,True,,True,101.76868190673737
,,,-0.8,-0.8,0.16798161486607552,0.16798161486607552,2,random,52,0,0,0.0,True,True,True,,False,101.76868190673737
,,,1.0,1.0,0.8807970779778823,0.8807970779778823,3,random,52,0,1,0.0,False,False,True,,False,101.76868190673737
,,,0.1,-0.8,0.549833997312478,0.16798161486607552,4,random,52,0,1,0.0,False,False,False,,False,101.76868190673737
,,,-1.0,0.6,0.11920292202211755,0.7685247834990175,5,random,52,0,1,62.839981650512634,False,True,True,,True,164.60866355725
,,,-0.1,-0.6,0.45016600268752216,0.23147521650098238,6,random,52,0,1,0.0,False,False,False,,False,164.60866355725
,,,0.3,-1.0,0.6456563062257954,0.11920292202211755,7,random,52,0,0,9.84046288956467,True,True,True,,True,174.44912644681466
,,,0.3,-0.6,0.6456563062257954,0.23147521650098238,8,random,52,0,1,0.0,False,False,False,,False,174.44912644681466
,,,-0.3,0.3,0.35434369377420455,0.6456563062257954,9,random,52,0,1,0.0,False,True,True,,False,174.44912644681466
,,,-0.8,0.8,0.16798161486607552,0.8320183851339245,10,random,52,0,0,0.0,True,False,False,,False,174.44912644681466
,,,0.1,-0.1,0.549833997312478,0.45016600268752216,11,random,52,0,1,7.005796979380769,False,False,False,,True,181.45492342619542
,,,0.1,-1.0,0.549833997312478,0.11920292202211755,12,random,52,0,1,0.0,False,False,False,,False,181.45492342619542
,,,0.8,0.1,0.8320183851339245,0.549833997312478,13,random,52,0,0,99.28488478143973,True,True,True,,True,280.7398082076352
,,,0.3,-0.1,0.6456563062257954,0.45016600268752216,14,random,52,0,0,0.0,True,True,True,,False,280.7398082076352
,,,0.8,-0.6,0.8320183851339245,0.23147521650098238,15,random,52,0,0,56.5537006926265,True,True,True,,True,337.29350890026166
,,,-0.6,-1.0,0.23147521650098238,0.11920292202211755,16,random,52,0,0,0.0,True,True,True,,False,337.29350890026166
,,,1.0,0.1,0.8807970779778823,0.549833997312478,17,random,52,0,1,0.0,False,False,False,,False,337.29350890026166
,,,-0.1,0.1,0.45016600268752216,0.549833997312478,18,random,52,0,1,0.0,False,False,True,,False,337.29350890026166
,,,0.8,-0.1,0.8320183851339245,0.45016600268752216,19,random,52,0,1,0.0,False,False,False,,False,337.29350890026166
,,,0.1,0.1,0.549833997312478,0.549833997312478,20,random,52,0,1,0.0,False,False,True,,False,337.29350890026166
,,,1.0,0.8,0.8807970779778823,0.8320183851339245,21,random,52,0,1,56.3389557488068,False,False,False,,True,393.6324646490684
,,,-0.8,-0.3,0.16798161486607552,0.35434369377420455,22,random,52,0,0,0.0,True,False,False,,False,393.6324646490684
,,,1.0,0.6,0.8807970779778823,0.7685247834990175,23,random,52,0,1,59.063907713556205,False,False,False,,True,452.69637236262463
,,,-0.6,-0.1,0.23147521650098238,0.45016600268752216,24,random,52,0,0,0.0,True,False,False,,False,452.69637236262463
,,,0.3,0.8,0.6456563062257954,0.8320183851339245,25,random,52,1,1,22.470941774909125,False,False,True,,True,475.16731413753377
,,,-0.3,-0.6,0.35434369377420455,0.23147521650098238,26,random,52,1,0,0.0,True,True,True,,False,475.16731413753377
,,,0.8,-0.8,0.8320183851339245,0.16798161486607552,27,random,52,1,0,56.97003402113002,True,True,True,,True,532.1373481586638
,,,-0.1,-0.1,0.45016600268752216,0.45016600268752216,28,random,52,1,0,0.0,True,True,True,,False,532.1373481586638
,,,-0.3,1.0,0.35434369377420455,0.8807970779778823,29,random,52,1,1,22.26456139118592,False,False,True,,True,554.4019095498497
,,,0.6,0.3,0.7685247834990175,0.6456563062257954,30,random,52,1,1,0.0,False,False,False,,False,554.4019095498497
,,,0.6,-0.3,0.7685247834990175,0.35434369377420455,31,random,52,1,0,0.0,True,True,True,,False,554.4019095498497
,,,-0.8,0.3,0.16798161486607552,0.6456563062257954,32,random,52,1,1,59.33604664202963,False,True,True,,True,613.7379561918793
,,,0.6,-1.0,0.7685247834990175,0.11920292202211755,33,random,52,1,0,0.0,True,True,True,,False,613.7379561918793
,,,-1.0,1.0,0.11920292202211755,0.8807970779778823,34,random,52,1,0,0.0,True,False,False,,False,613.7379561918793
,,,-0.8,-0.3,0.16798161486607552,0.35434369377420455,35,random,52,1,1,0.0,False,False,True,,False,613.7379561918793
,,,-0.6,-0.3,0.23147521650098238,0.35434369377420455,36,random,52,1,1,0.25246948772835154,False,False,True,,True,613.9904256796077
,,,-0.6,0.3,0.23147521650098238,0.6456563062257954,37,random,52,1,1,41.69392283301977,False,True,True,,True,655.6843485126275
,,,-1.0,-0.6,0.11920292202211755,0.23147521650098238,38,random,52,1,1,0.0,False,False,True,,False,655.6843485126275
,,,-0.1,0.1,0.45016600268752216,0.549833997312478,39,random,52,1,0,0.0,True,True,False,,False,655.6843485126275
,,,-1.0,-1.0,0.11920292202211755,0.11920292202211755,40,random,52,1,1,0.0,False,False,True,,False,655.6843485126275
,,,-1.0,-0.8,0.11920292202211755,0.16798161486607552,41,random,52,1,1,40.995963834136845,False,False,True,,True,696.6803123467644
,,,-0.3,0.8,0.35434369377420455,0.8320183851339245,42,random,52,1,1,5.945036624679801,False,False,True,,True,702.6253489714442
,,,-0.3,0.3,0.35434369377420455,0.6456563062257954,43,random,52,1,1,0.0,False,False,True,,False,702.6253489714442
,,,0.8,1.0,0.8320183851339245,0.8807970779778823,44,random,52,1,0,0.0,True,True,False,,False,702.6253489714442
,,,0.6,1.0,0.7685247834990175,0.8807970779778823,45,random,52,1,1,31.256587495011043,False,False,True,,True,733.8819364664552
,,,-0.1,0.6,0.45016600268752216,0.7685247834990175,46,random,52,1,0,0.0,True,True,False,,False,733.8819364664552
,,,-0.6,-0.3,0.23147521650098238,0.35434369377420455,47,random,52,1,0,79.95333476129228,True,True,False,,True,813.8352712277474
,,,1.0,0.8,0.8807970779778823,0.8320183851339245,48,random,52,1,1,29.266455362294543,False,False,False,,True,843.101726590042
,,,0.3,0.6,0.6456563062257954,0.7685247834990175,49,random,52,1,0,97.00302986187108,True,True,False,,True,940.1047564519131
,5.0,5.0,-0.6,1.0,0.23147521650098238,0.8807970779778823,0,balanced,53,0,1,10.999060638634738,False,True,True,"{'β': 1.211405754140913, '$\\delta$': -18.882538993261257}",True,10.999060638634738
,5.0,5.0,0.6,1.0,0.7685247834990175,0.8807970779778823,1,balanced,53,0,1,28.770222984392312,False,False,True,"{'β': 1.7376616846818869, '$\\delta$': -58.63384121497646}",True,39.76928362302705
,5.0,5.0,-1.0,0.1,0.11920292202211755,0.549833997312478,2,balanced,53,0,1,0.0,False,True,True,"{'β': 1.6285524878967998, '$\\delta$': -58.63384121497646}",False,39.76928362302705
,5.0,5.0,0.3,-0.6,0.6456563062257954,0.23147521650098238,3,balanced,53,0,1,0.0,False,False,False,"{'β': 1.9283136672841874, '$\\delta$': -58.63384121497646}",False,39.76928362302705
,5.0,5.0,0.8,0.6,0.8320183851339245,0.7685247834990175,4,balanced,53,0,1,27.993571556668655,False,False,False,"{'β': 2.181501197437311, '$\\delta$': -77.7845237365633}",True,67.7628551796957
,5.0,5.0,0.1,-0.6,0.549833997312478,0.23147521650098238,5,balanced,53,0,1,26.49606554081489,False,False,False,"{'β': 1.4873396074135186, '$\\delta$': -85.99850697477073}",True,94.25892072051059
,5.0,5.0,-0.1,1.0,0.45016600268752216,0.8807970779778823,6,balanced,53,0,1,40.52979757252421,False,True,True,"{'β': 1.7353199840771945, '$\\delta$': -91.64523855382454}",True,134.7887182930348
,5.0,5.0,0.8,-0.8,0.8320183851339245,0.16798161486607552,7,balanced,53,0,1,0.0,False,False,False,"{'β': 1.924748604143259, '$\\delta$': -91.64523855382454}",False,134.7887182930348
